,time,electrolyser_detailed1.Pelec,lcoh.cost,gas_demand,electrolyser_detailed1.electrochemical.efficiency2,storage2.S_storage,controller_P2G3.Pmin,controller_P2G3.Pmax,electrolyser_detailed1.nH2,P_order,ptg_switch
54,48600.0,50.0,-13.980405436321643,0.00186093,0.7420749275580113,51.07345307640851,9.638912718356686,50.0,0.0041032131564292,50.0,1.0
55,49500.0,50.0,-13.980699631886772,0.00186093,0.7420905433535385,51.09363402585102,9.637356772402194,50.0,0.0041032995020733876,50.0,1.0
56,50400.0,49.99999999999999,-13.980940628826955,0.00186093,0.7421033353850531,51.11381567988183,9.636082184744982,50.0,0.004103370234057528,50.0,1.0
57,51300.0,49.99999999999999,-13.981138062175148,0.00186093,0.7421138150766633,51.133997911114314,9.635037997168578,50.0,0.004103428180239097,50.0,1.0
58,52200.0,50.0,-13.981299816905986,0.00186093,0.7421224009600066,51.15418061522609,9.63418250731274,50.0,0.004103475654837936,50.0,1.0
59,53100.0,50.0,-13.981432347454852,0.00186093,0.7421294356342081,51.17436370677207,9.633481578752674,50.0,0.004103514552214284,50.0,1.0
60,54000.0,50.0,-13.981540938360117,0.00186806,0.7421351996006771,51.19454711576146,9.63290726248182,50.0,0.004103546423366603,50.0,1.0
61,54900.0,49.99999999999999,-13.981408803494736,0.00186806,0.7421281859292137,51.21466631346686,9.76193893321655,50.0,0.004103507642122345,50.0,1.0
62,55800.0,49.99999999999999,-13.981300510736027,0.00186806,0.7421224377882574,51.23478519463775,9.762511671998341,50.0,0.004103475858475274,50.0,1.0
63,56700.0,49.99999999999999,-13.981211761148902,0.00186806,0.7421177269918691,51.254903816393586,9.762981050929067,50.0,0.004103449810698965,50.0,1.0
64,57600.0,49.99999999999999,-13.981139029921568,0.00187519,0.7421138664442976,51.27502222555289,9.763365711992897,50.0,0.004103428464270191,50.0,0.0
65,58500.0,50.0,-13.98085819743795,0.00187519,0.7420989599563644,51.295075988951474,9.893183810907479,9.893183810907479,0.00410334604065617,50.0,0.0
66,59400.0,49.99999999999999,-13.980628021158246,0.00187519,0.7420867422816436,51.315129079578696,9.894401166952315,9.894401166952315,0.00410327848450814,50.0,0.0
67,60300.0,50.0,-13.98043937769222,0.00187519,0.7420767291538396,51.33518161880863,9.895398864669856,9.895398864669856,0.004103223118134454,50.0,0.0
68,61200.0,49.99999999999999,-13.98028478223947,0.001885885,0.7420685232824203,51.355233706148525,9.896216489475561,9.896216489475561,0.004103177744765382,50.0,0.0
69,62100.0,49.99999999999999,-13.979825942140423,0.001885885,0.7420441682138342,51.37518871545074,10.091142440796776,10.091142440796776,0.004103043076372558,50.0,0.0
70,63000.0,50.0,-13.979449851230717,0.001885885,0.7420242054426653,51.395142625513955,10.093131509778384,10.093131509778384,0.004102932694654679,50.0,0.0
71,63900.0,50.0,-13.979141623315266,0.001885885,0.7420078448149946,51.415095634633694,10.094761666056684,10.094761666056684,0.004102842230551644,50.0,0.0
72,64800.0,49.99999999999999,-13.978889037946747,0.00188945,0.7419944376738427,51.43504790541564,10.096097540610424,10.096097540610424,0.004102768097393493,50.0,0.0
73,65700.0,49.99999999999999,-13.978571205545041,0.00188945,0.7419775672434717,51.45496733506469,10.161944902047848,10.161944902047848,0.0041026748143983644,50.0,0.0
74,66600.0,49.99999999999999,-13.978310764774905,0.00188945,0.7419637431404075,51.47488600339038,10.163322322741102,10.163322322741102,0.004102598375699976,50.0,0.0
75,67500.0,50.0,-13.97809737014364,0.00188945,0.7419524162295923,51.494804047892096,10.16445092600978,10.16445092600978,0.004102535744922743,50.0,0.0
76,68400.0,50.0,-13.977922535187245,0.001891233,0.7419431360525478,51.514721581275495,10.165375594873606,10.165375594873606,0.004102484431311234,50.0,0.0
77,69300.0,50.0,-13.977723823581094,0.001891233,0.7419325885114618,51.53462257328977,10.198518745239614,10.198518745239614,0.004102426109964232,50.0,0.0
78,70200.0,50.0,-13.97756102786212,0.001891233,0.74192394737284,51.554523089367436,10.199379741130532,10.199379741130532,0.004102378329838044,50.0,0.0
79,71100.0,49.99999999999999,-13.97742766342721,0.001891233,0.7419168684362651,51.574423215541316,10.200085080689577,10.200085080689577,0.004102339187718281,50.0,0.0
80,72000.0,49.99999999999999,-13.977318414173022,0.001894798,0.7419110695248704,51.59432302230762,10.200662879691441,10.200662879691441,0.0041023071233422395,50.0,0.0
81,72900.0,49.99999999999998,-13.977117908288003,0.001894798,0.7419004267441028,51.61419033110139,10.265889720329508,10.265889720329508,0.004102248275378988,50.0,0.0
82,73800.0,50.0,-13.976953654090229,0.001894798,0.7418917081899472,51.63405715967717,10.266758430179333,10.266758430179333,0.004102200067193013,50.0,0.0
83,74700.0,49.99999999999999,-13.976819104332003,0.001894798,0.7418845663368341,51.65392359486945,10.267470038971446,10.267470038971446,0.004102160577183895,50.0,0.0
