,time,SoC,P_actual,E_available,V_terminal,T_cell,R_internal,Q_capacity
53,47700.0,0.9345725285098894,-0.009999999999999978,0.05127655371066991,57.045596043956074,18.60563829965463,0.08641907487208299,4.998526661581437
54,48600.0,0.888369264684913,-0.009999999999999995,0.04764676328900113,56.087956265308236,19.543473612603123,0.061082149966001295,4.998508428481425
55,49500.0,0.911348790433385,0.005000000000000021,0.04821762852390457,56.3861971401744,18.35757719615202,0.05287615735107033,4.998490109593067
56,50400.0,0.9789344398888565,0.015000000000000015,0.05220538109395652,57.51505002654557,17.09757006948115,0.05847786247112038,4.998480076606945
57,51300.0,0.9799999999999958,0.00023905387346502,0.053788570388181,58.1386258101963,16.43030753091864,0.08633055755127564,4.99845478482761
58,52200.0,0.9345283311114702,-0.009999999999999993,0.05127331418347212,56.99099551936292,17.73400370117679,0.09096983181511493,4.998452420832599
59,53100.0,0.888292573270027,-0.00999999999999996,0.0476410674471255,56.049361898944966,18.67289393441081,0.06398662344762572,4.9984349728361925
60,54000.0,0.9112680678668569,0.00499999999999997,0.04821162281275947,56.39691035784164,17.46657792178712,0.0553041617960331,4.998417431533821
61,54900.0,0.9787991082947741,0.015000000000000038,0.052195979113604116,57.5623915327466,16.22899770268714,0.061285876744346025,4.99840783637835
62,55800.0,0.9799999999999952,0.000269429007129431,0.05378349741847622,58.14248926545728,15.519790138621545,0.09058188751891412,4.998383611460897
63,56700.0,0.934480319070305,-0.009999999999999997,0.051269893110031974,56.931693854864264,16.821226554261784,0.09589114063834168,4.9983813238059955
64,57600.0,0.8882086450482509,-0.009999999999999988,0.04763493642632955,56.00664500644116,17.739840455189267,0.06720362374878666,4.998364578938011
65,58500.0,0.8649375218480292,-0.004999999999999991,0.045703841296447965,55.68123914646243,17.460706246793166,0.05805372242513589,4.998347738357413
66,59400.0,0.8880305615429104,0.004999999999999979,0.04669766341129201,56.110733009481656,16.254812017573272,0.05716373361227114,4.998338447405133
67,60300.0,0.9336142028598882,0.010000000000000014,0.04941624699507701,56.852401922410195,14.994804259344903,0.06276462561578458,4.998329328742256
68,61200.0,0.9562132228855368,0.005000000000000004,0.05134897050553828,57.33761611154363,13.848943592098692,0.0740519638714547,4.998313181214557
69,62100.0,0.9334325024004403,-0.004999999999999986,0.05057137235949152,56.88038737366513,13.94716666880106,0.0864621208156412,4.998304420637086
70,63000.0,0.8870379898128292,-0.010000000000000021,0.047551513063637176,55.859126496287445,15.02747715355423,0.07842643999640853,4.998295672730006
71,63900.0,0.8637338282572665,-0.005000000000000018,0.045624627614645544,55.60305748082426,14.825546121360844,0.06691570699160933,4.998279622910042
72,64800.0,0.8868154933236776,0.004999999999999984,0.046619531774862714,56.139143473038914,13.701030171484149,0.06559214675006546,4.998270858100043
73,65700.0,0.9323281722916312,0.010000000000000026,0.04933091627819731,56.94180901175264,12.577072037476682,0.07186360902415727,4.9982622564860835
74,66600.0,0.9549108933098396,0.00499999999999998,0.05125256229817343,57.379760572616924,11.49959434623895,0.08438557790131243,4.998246872009549
75,67500.0,0.9320911689037391,-0.005000000000000008,0.05046615177846652,56.78391422674574,11.654863716050386,0.0982677030985035,4.998238585588441
76,68400.0,0.8855658229690416,-0.010000000000000028,0.047446737589072384,55.70277445902952,12.847737703445432,0.08883750410161823,4.998230283729388
77,69300.0,0.8622280264865163,-0.004999999999999988,0.045525853494218047,55.52364031156808,12.685540325540444,0.07514717634121822,4.9982148857713495
78,70200.0,0.8853015347826656,0.005000000000000018,0.04652248366985364,56.15971196958271,11.611590012949762,0.07348380299688118,4.998206544574769
79,71100.0,0.9307530426900001,0.01000000000000001,0.049226514377797945,57.01917321276221,10.595905814535797,0.08041420432583571,4.998198363264377
80,72000.0,0.9533236168722488,0.005000000000000007,0.05113560067256266,57.411367199101484,9.568681436621603,0.09398183717055292,4.998183624115552
81,72900.0,0.9304645220381584,-0.00499999999999999,0.05033922843581214,56.68682767488314,9.769259805521813,0.10911908448724729,4.998175726934742
82,73800.0,0.883811654830399,-0.01000000000000002,0.04732205753271872,55.551210650193724,11.06353394499007,0.0984744256266154,4.998167792014398
83,74700.0,0.8604405055579523,-0.004999999999999982,0.04540897725099548,55.44508999966557,10.938586942704035,0.08271270676645458,4.998152949818197
84,75600.0,0.8835089474653889,0.005000000000000007,0.04640791539333603,56.17273812977168,9.91632659834869,0.08071085777632327,4.998144959663174
85,76500.0,0.9289106408785546,0.010000000000000002,0.04910461415810462,57.08243369570815,9.007967526575953,0.08816341271621593,4.9981371272329636
86,77400.0,0.9514740132308742,0.004999999999999984,0.051000002720629954,57.43038916132509,8.037714375692417,0.10243006415805689,4.998122940690538
87,78300.0,0.9285767050329581,-0.00500000000000001,0.05019281720065503,56.592906366716214,8.293216172963184,0.11839511611642971,4.998115365704334
88,79200.0,0.905469584196579,-0.004999999999999999,0.04847528793312589,56.079128447300725,8.461263684272637,0.10668541219042924,4.998107734322866
89,80100.0,0.8822004517628086,-0.005000000000000007,0.046853746146336576,55.68876207889116,8.553375203920552,0.09966085622796023,4.998100087845993
90,81000.0,0.8822004517628086,0.0,0.046565775017641246,55.9503748967298,7.922530309859383,0.09505602236509222,4.998092444305135
91,81900.0,0.7595232787072981,-0.024999999999999998,0.03994021032482905,52.81469247344977,15.393255691344677,0.09855246156033394,4.998091394798092
92,82800.0,0.6366459690466622,-0.02500000000000002,0.032575822719845805,52.7290461296092,18.984192160541056,0.05894187440970027,4.9980557860079164
93,83700.0,0.5126000077563085,-0.02499999999999997,0.025605180282458635,52.23264766793884,21.220799595388655,0.04738769673021173,4.998020563116441
94,84600.0,0.43813858052655075,-0.01500000000000001,0.02141932093528176,52.20926911638843,20.941112829114616,0.04204239289622214,4.997985466965444
95,85500.0,0.38835392555382414,-0.010000000000000014,0.018712096255441967,52.05879088363737,20.028251069406338,0.04274085662176429,4.99796397051329
